geo_id,nonfamily_households,family_households,median_year_structure_built,rent_burden_not_computed,rent_over_50_percent,rent_40_to_50_percent,rent_35_to_40_percent,rent_30_to_35_percent,rent_25_to_30_percent,rent_20_to_25_percent,rent_15_to_20_percent,rent_10_to_15_percent,rent_under_10_percent,total_pop,male_pop,female_pop,median_age,white_pop,black_pop,asian_pop,hispanic_pop,amerindian_pop,other_race_pop,two_or_more_races_pop,not_hispanic_pop,commuters_by_public_transportation,households,median_income,income_per_capita,housing_units,vacant_housing_units,vacant_housing_units_for_rent,vacant_housing_units_for_sale,median_rent,percent_income_spent_on_rent,owner_occupied_housing_units,million_dollar_housing_units,mortgaged_housing_units,families_with_young_children,two_parent_families_with_young_children,two_parents_in_labor_force_families_with_young_children,two_parents_father_in_labor_force_families_with_young_children,two_parents_mother_in_labor_force_families_with_young_children,two_parents_not_in_labor_force_families_with_young_children,one_parent_families_with_young_children,father_one_parent_families_with_young_children,father_in_labor_force_one_parent_families_with_young_children,commute_10_14_mins,commute_15_19_mins,commute_20_24_mins,commute_25_29_mins,commute_30_34_mins,commute_45_59_mins,aggregate_travel_time_to_work,income_less_10000,income_10000_14999,income_15000_19999,income_20000_24999,income_25000_29999,income_30000_34999,income_35000_39999,income_40000_44999,income_45000_49999,income_50000_59999,income_60000_74999,income_75000_99999,income_100000_124999,income_125000_149999,income_150000_199999,income_200000_or_more,renter_occupied_housing_units_paying_cash_median_gross_rent,owner_occupied_housing_units_lower_value_quartile,owner_occupied_housing_units_median_value,owner_occupied_housing_units_upper_value_quartile,married_households,occupied_housing_units,housing_units_renter_occupied,dwellings_1_units_detached,dwellings_1_units_attached,dwellings_2_units,dwellings_3_to_4_units,dwellings_5_to_9_units,dwellings_10_to_19_units,dwellings_20_to_49_units,dwellings_50_or_more_units,mobile_homes,housing_built_2005_or_later,housing_built_2000_to_2004,housing_built_1939_or_earlier,male_under_5,male_5_to_9,male_10_to_14,male_15_to_17,male_18_to_19,male_20,male_21,male_22_to_24,male_25_to_29,male_30_to_34,male_35_to_39,male_40_to_44,male_45_to_49,male_50_to_54,male_55_to_59,male_60_61,male_62_64,male_65_to_66,male_67_to_69,male_70_to_74,male_75_to_79,male_80_to_84,male_85_and_over,female_under_5,female_5_to_9,female_10_to_14,female_15_to_17,female_18_to_19,female_20,female_21,female_22_to_24,female_25_to_29,female_30_to_34,female_35_to_39,female_40_to_44,female_45_to_49,female_50_to_54,female_55_to_59,female_60_to_61,female_62_to_64,female_65_to_66,female_67_to_69,female_70_to_74,female_75_to_79,female_80_to_84,female_85_and_over,white_including_hispanic,black_including_hispanic,amerindian_including_hispanic,asian_including_hispanic,commute_5_9_mins,commute_35_39_mins,commute_40_44_mins,commute_60_89_mins,commute_90_more_mins,households_retirement_income,armed_forces,civilian_labor_force,employed_pop,unemployed_pop,not_in_labor_force,pop_16_over,pop_in_labor_force,asian_male_45_54,asian_male_55_64,black_male_45_54,black_male_55_64,hispanic_male_45_54,hispanic_male_55_64,white_male_45_54,white_male_55_64,bachelors_degree_2,bachelors_degree_or_higher_25_64,children,children_in_single_female_hh,commuters_by_bus,commuters_by_car_truck_van,commuters_by_carpool,commuters_by_subway_or_elevated,commuters_drove_alone,different_house_year_ago_different_city,different_house_year_ago_same_city,employed_agriculture_forestry_fishing_hunting_mining,employed_arts_entertainment_recreation_accommodation_food,employed_construction,employed_education_health_social,employed_finance_insurance_real_estate,employed_information,employed_manufacturing,employed_other_services_not_public_admin,employed_public_administration,employed_retail_trade,employed_science_management_admin_waste,employed_transportation_warehousing_utilities,employed_wholesale_trade,female_female_households,four_more_cars,gini_index,graduate_professional_degree,group_quarters,high_school_including_ged,households_public_asst_or_food_stamps,in_grades_1_to_4,in_grades_5_to_8,in_grades_9_to_12,in_school,in_undergrad_college,less_than_high_school_graduate,male_45_64_associates_degree,male_45_64_bachelors_degree,male_45_64_graduate_degree,male_45_64_less_than_9_grade,male_45_64_grade_9_12,male_45_64_high_school,male_45_64_some_college,male_45_to_64,male_male_households,management_business_sci_arts_employed,no_car,no_cars,not_us_citizen_pop,occupation_management_arts,occupation_natural_resources_construction_maintenance,occupation_production_transportation_material,occupation_sales_office,occupation_services,one_car,two_cars,three_cars,pop_25_64,pop_determined_poverty_status,population_1_year_and_over,population_3_years_over,poverty,sales_office_employed,some_college_and_associates_degree,walked_to_work,worked_at_home,workers_16_and_over,associates_degree,bachelors_degree,high_school_diploma,less_one_year_college,masters_degree,one_year_more_college,pop_25_years_over,commute_35_44_mins,commute_60_more_mins,commute_less_10_mins,commuters_16_over,hispanic_any_race,pop_5_years_over,speak_only_english_at_home,speak_spanish_at_home,speak_spanish_at_home_low_english,pop_15_and_over,pop_never_married,pop_now_married,pop_separated,pop_widowed,pop_divorced,do_date
06025,10972,30792,1989,1378,3580,1211,1716,1309,1552,812,911,1239,586,181827,93655,88172,33.1,18709,4088,2562,153757,973,119,1415,28070,,41764,48984,16920,57893,16129,,,638,35.1,27470,0,16952,16474,8617,5547,1648,596,826,7857,623,417,10149,11735,9654,2808,4390,1783,1382085,3998,3311,2574,2350,2189,1123,1941,1651,1979,3540,3565,6605,3730,1220,1026,962,775,154800,214400,279300,19460,41764,14294,38688,903,1353,2894,3641,2279,1022,946,6113,1615,2119,2110,7968,5921,8227,3971,2680,1079,2883,3743,8401,7221,6972,4129,5912,4919,6107,914,1866,2386,2309,1735,1382,1450,1480,6908,5955,7661,4220,3430,779,1076,3501,6087,5457,5340,4703,5370,4911,4388,3354,2262,1537,1860,3532,2734,1942,1165,117180,4201,1035,2801,7948,696,1391,1932,2978,6275,326,70917,61830,9087,65173,136416,71243,,,,,7859,6793,1766,1602,,12658,50831,19676,,,,,,6673,5941,6485,4748,4056,15528,2097,644,1711,1777,4610,9313,4436,3537,2888,,3874,0.4448,,10124,,8819,10293,12779,13053,55489,11335,,1210,1606,584,1959,2829,6188,5342,19718,,16262,657,2693,24783,16262,8784,7671,14924,14189,12900,15118,7179,88313,171991,179117,174342,39815,14924,,,,,6976,10661,24021,6143,3885,20778,111825,,,,,,,,,,,,,,,,2018
55097,11694,17499,1980,527,2043,317,954,803,819,1085,1490,577,456,70942,35628,35314,37.1,,,,,,,,,,29193,57452,30300,31129,1936,,,679,29.1,20122,47,12564,4262,3198,2087,1111,0,0,1064,487,487,7328,5847,3072,1465,2108,1491,642495,1688,1743,1336,1357,1050,1076,1323,1893,1122,2735,3093,3995,2974,1489,1450,869,771,128200,178700,244200,13702,29193,9071,21078,1508,1371,949,2354,761,1051,457,1600,932,526,1352,1824,1942,2235,1255,1639,1050,1330,1679,2395,1947,2152,1766,2014,2364,2455,875,1272,1014,963,1402,1076,563,416,1665,1763,2055,1190,1619,628,1271,1841,2158,1895,1960,2066,1744,2167,2788,750,1522,555,1358,1534,1017,756,1012,65360,377,209,2338,7733,1255,1170,502,611,6427,112,38056,36764,1292,20431,58599,38168,,,,,,,3903,4560,10366,12005,13929,2558,,,,,,,,1042,3491,1973,8292,3417,365,4496,1377,1731,4687,2273,2622,998,0,2020,0.4279,4329,3205,15248,2977,3037,3317,2933,18110,6995,2845,906,1050,1058,59,597,3703,1607,8980,19,11474,700,1916,2757,11474,3136,7261,7969,6924,8657,11521,5079,34290,67915,,69285,8002,7969,13168,,,,5089,10366,13766,2450,2994,5629,45956,,,,,,,,,,,,,,,,2018
13057,21075,68899,1997,2033,5485,2040,1297,1651,1777,2286,2437,1616,1179,254149,125287,128862,38.6,198684,15826,4850,27457,166,544,6004,226692,,89974,82069,36567,94241,4267,,,1074,31.8,,,51672,17527,14868,8575,5407,385,501,2659,822,822,10013,12566,10152,4589,19008,17355,4245010,4196,2300,2915,2584,2966,2889,2955,4092,2799,6529,6944,12669,11867,7112,7998,9159,1262,192500,264000,369800,55829,89974,21801,76511,4279,273,789,2461,2403,2259,3149,2117,7372,5417,352,7164,8325,10317,5990,3143,2021,949,4825,7677,7310,7637,9368,10720,8310,8259,2010,4720,2918,2803,5086,2964,1308,1463,7590,8290,9196,5222,3441,1689,1970,3251,7249,8373,8810,9302,10306,8177,8677,3299,4353,2045,3862,6697,3689,2581,793,217980,16274,826,4850,7494,4373,5841,16239,7438,13919,93,136770,131408,5362,63764,200627,136863,,,1300,598,1417,618,15307,13528,47931,54937,62094,9846,,,,,,,,465,10972,11638,25186,9159,3134,12290,5687,4059,15356,22015,7019,4428,101,8279,0.426,19068,1714,38733,4693,13966,15757,14095,65285,11146,12290,2802,11996,3765,306,1730,7005,6415,34019,53,56385,1870,1194,9929,56385,12122,11156,33803,17942,21413,40895,18193,134557,252281,,246141,19834,33803,52744,,,,15043,47931,32328,12487,13668,25214,170766,,,,,,,,,,,,,,,,2018
26115,19507,42079,1973,682,2696,1245,1011,1380,1164,1093,1144,1180,574,150439,74423,76016,42.5,,,,,,,,,,61586,61916,31458,64803,3217,,,707,32.1,49417,0,31460,9313,6718,4264,2043,130,281,2595,1122,991,8742,8753,9603,7177,9659,6243,1813595,2678,2929,2175,2412,2781,2827,2925,2589,2428,5784,6964,8448,6134,3876,4299,2337,848,119500,168800,238700,33313,61586,12169,50890,1048,1802,1312,2712,567,1176,1160,4136,1283,950,3640,3876,5319,4132,3117,1780,878,404,3040,5322,4572,4776,3794,4695,5138,6509,1996,2780,1637,2715,3426,2589,846,1082,3950,3735,5054,2999,1551,936,1032,2274,4224,4074,4587,3886,5068,5406,6380,2300,3312,1924,2838,3531,2269,2030,2656,141477,3117,85,645,5670,2902,3053,3167,1284,15488,0,74375,70961,3414,47835,122210,74375,,,,,,,9575,10923,15819,18616,32182,4800,,,,,,,,487,6039,5260,15435,2152,767,14980,3887,2104,7075,4702,5642,2431,46,5970,0.4136,8210,1466,35472,7711,7069,8011,7375,32774,5768,7481,2404,2552,1426,142,1536,7223,5835,21118,76,22523,835,2746,522,22523,7093,15748,14146,11451,16659,25343,10868,78819,149045,,145651,15252,14146,39380,,,,11848,15819,29023,10562,6494,16970,106362,,,,,,,,,,,,,,,,2018
26055,13916,22866,1983,400,2473,620,450,611,1426,1110,432,1458,111,92573,46141,46432,42.6,,,,,,,,,,36782,66163,34465,44513,7731,,,851,29.3,27691,283,16659,5144,3338,1511,1547,138,142,1806,666,619,7176,9250,8931,3161,4496,1033,864765,1221,1275,1690,1732,1152,1132,1970,1498,1791,2881,4227,5589,4549,1964,1862,2249,956,151200,220200,348000,18712,36782,9091,30762,1599,896,1129,2053,1292,749,1783,4250,2169,1519,839,2582,2551,3287,1746,1074,707,426,1154,2852,3059,3317,2228,2985,2818,3677,1335,1981,1225,1840,2425,1747,396,729,2035,2168,2995,1552,918,398,447,1399,2705,3046,2905,2493,2916,3154,3731,1318,2236,1674,1566,2438,1396,987,1955,87687,740,802,508,5695,733,658,847,488,9182,333,48827,46888,1939,26718,75878,49160,,,,,,,5346,6611,15128,16485,18916,4003,,,,,,11966,901,673,5651,3936,9865,3519,496,6381,2041,1810,6274,4080,1526,636,49,3220,0.4305,7928,1863,17637,2746,4244,5042,4096,19174,3685,2931,1472,2875,841,300,784,4395,2129,12796,0,16126,1621,2080,1129,16126,4435,6146,12375,7806,11806,13903,5773,48756,90733,91972,90233,10364,12375,23510,,,,7615,15128,15219,4982,6035,10913,67134,,,,,,,,,,,,,,,,2018
42013,18263,32833,1957,1045,2919,1546,747,1392,1326,1710,1076,1191,1327,122492,59228,63264,44,,,,,,,,,1372,51096,49942,27847,56957,5861,1141,471,582,30,36817,103,20032,6994,4265,2783,1389,0,93,2729,971,823,12971,12398,6960,2811,4058,2544,1058080,3311,3612,3544,2006,2983,2911,1927,2517,2774,2703,5902,7628,4344,2054,1332,1548,722,78700,128500,186900,24208,51096,14279,41337,3292,1184,2696,1276,641,760,1460,4311,480,609,4837,3146,3510,3495,2198,1618,708,855,1945,3960,3580,3619,3282,3612,4097,4681,1686,2210,1424,2339,2920,2076,1213,1054,2958,4032,2728,2193,1520,510,559,2144,3895,3248,3075,3903,4527,4312,4885,2053,2255,2022,2098,3357,2827,2072,2091,,,,,7112,1626,510,928,717,10049,63,61429,59010,2419,40191,101683,61492,,,,,,,7424,8418,,13226,24260,5991,,,,,,,,778,5932,4231,14501,1636,901,5722,2661,2995,10010,3679,4031,1933,49,2907,0.4488,,3171,,8830,6132,4901,6065,26548,6099,,1356,1553,934,251,1528,8999,1665,16286,12,17749,2464,4188,365,17749,5659,9890,15540,10172,18451,17403,8147,62880,119657,,118474,17283,15540,,,,,8315,10764,36759,6208,5586,8816,88373,,,,,,,,,,,,,,,,2018
06101,8562,23427,1979,1110,2572,884,269,1501,1589,1753,1602,938,612,96807,47630,49177,35.7,43853,2001,13831,30526,672,267,4258,66281,,31989,59121,27657,34475,2486,,,842,28,19159,159,12464,6853,5081,2849,2125,68,39,1772,515,515,7718,4864,3474,1643,2159,3821,1079880,1731,1250,1116,1924,1447,1561,1489,1558,1289,2877,3155,4263,3216,1824,1847,1442,951,243500,314500,395400,16244,31989,12830,24846,1579,529,1639,1671,808,937,659,1807,342,176,1887,3152,3910,3346,2245,1221,857,465,1629,3602,3512,2940,2705,2679,3078,2574,1396,1757,568,1441,1330,1284,908,1031,3501,3424,3591,1814,1268,567,406,1694,3810,3399,3301,2631,2637,2818,2694,1404,1917,1443,955,2010,1909,746,1238,66617,2001,888,13831,5478,1028,764,3426,1870,6905,486,44092,40133,3959,29914,74492,44578,874,877,,,1687,1188,2702,3214,8202,8456,24983,5569,,,,,,,,4313,3701,2988,8681,1353,437,3310,1504,2446,5482,2505,2285,1128,0,3762,0.4628,4020,905,14734,3682,6108,5255,5819,25964,5643,13517,853,1183,583,836,2397,2614,3018,11484,0,10954,1456,1725,9980,10954,5031,7060,9230,7858,9338,11606,5558,48854,95346,,91702,12447,9230,23244,,,,6435,8202,12883,5625,2849,11184,63717,,,,,,,,,,,,,,,,2018
12069,41519,94847,1993,2829,6696,3900,2928,3782,4016,3585,3273,1374,389,356495,171434,185061,47.3,246727,36337,6403,57208,1668,1084,6913,299287,,136366,52096,27869,160472,24106,4100,2285,845,33.1,103594,656,52517,21217,13938,9528,3488,922,0,7279,1082,976,18953,14893,17075,6157,16807,20305,4197445,7741,5231,7188,7256,10512,9397,5134,6188,6767,12570,12510,18714,10100,6377,5703,4978,1028,126400,204000,288000,73284,136366,32772,110789,3892,2491,3241,4077,3757,1675,1735,28365,11801,3359,1656,8503,8972,10547,6043,3517,1442,1750,5732,9829,8444,9200,9687,10146,10838,11176,5083,7074,5607,6094,11485,10908,5846,3511,8492,8819,10690,6044,3957,1487,1181,5239,10399,10003,8007,11056,11767,10716,11964,6443,7124,4915,8263,15006,11136,6782,5571,293920,41098,1760,6928,10700,5559,5517,9189,5923,36672,283,153748,143797,9951,142464,296495,154031,,,2342,2214,3365,2582,14563,17811,40836,38461,68110,19764,,,,,,45406,5227,2639,20313,13526,28552,9380,1282,7283,9862,5249,19694,14172,7098,4747,247,7672,0.4469,20843,3818,83203,16002,14204,16952,17185,72400,11366,27345,5038,5565,3151,1593,3949,13634,11387,44317,280,48613,1807,6499,15045,48613,15011,15278,35740,29155,53245,52991,15959,168956,352795,351912,345424,40971,35740,91853,,,,27522,40836,70849,22779,16167,41552,264080,,,,,,,,,,,,,,,,2018
12019,17887,58071,1993,1962,3857,1350,939,2278,2403,2123,2342,1647,182,216072,108064,108008,39.6,,,,,,,,,,75958,61825,29384,81807,5849,,,921,29.7,56875,0,38908,13049,9091,5052,3355,237,447,3958,1069,332,8782,8111,12312,4314,16387,12997,2951490,3111,2339,2637,4204,4587,3036,3578,2401,3476,6823,9211,11780,7859,3840,3553,3523,1118,127800,194800,271000,44705,75958,19083,58606,2667,350,2215,2336,2357,704,549,11876,4723,2666,1243,5893,7045,9010,5234,3392,665,2163,3052,6229,6649,7479,6404,7075,7678,7505,2491,4148,2833,3146,4595,3112,1328,938,5668,7029,6902,3573,2184,1495,1273,2974,7034,6671,7785,6116,8563,7177,8314,2328,4122,4046,3082,4906,3507,1621,1638,168786,24859,35,5712,5243,3241,7678,8937,1888,17932,879,105421,97919,7502,65252,171552,106300,,,1751,1523,1795,856,10819,11620,26124,28585,50354,10786,,,,,,33596,2283,488,9831,7646,24056,9348,1194,4481,4195,5720,11918,10228,7912,902,0,6519,0.4223,11588,1381,42677,7783,11020,12553,11518,54879,10380,15674,1764,4889,2801,1420,2325,10125,5573,28897,107,32719,614,2209,3356,32719,10370,12343,24493,17994,22296,31784,13150,113768,213559,214841,209048,19089,24493,52457,,,,16110,26124,33438,13301,9625,23046,148520,,,,,,,,,,,,,,,,2018
12017,26181,36112,1987,1050,3464,1004,708,572,936,1532,525,525,349,147929,72104,75825,57.2,,,,,,,,,,62293,39964,26187,79988,17695,2821,829,732,37.6,51628,89,21601,6732,4291,1743,1424,0,1124,2441,1036,1036,5957,8516,6056,2868,5797,1831,1165310,5691,3652,4793,4288,4510,4136,4109,3516,3970,5979,5923,3769,3733,1164,1768,1292,880,78700,137600,217000,28892,62293,10665,54961,1345,1260,1011,1401,539,805,722,17559,1748,929,374,2529,2596,3597,2019,1674,738,427,1699,3342,2960,2978,2600,3502,4097,4387,2508,4267,2881,4792,6785,5616,3129,2981,3224,3332,2623,2029,763,711,525,1344,3173,2705,2285,3564,3916,4635,5676,2748,4924,4104,4628,6269,4705,4113,3829,136707,4284,430,2155,3701,674,2065,2273,1890,22165,0,49202,45854,3348,79365,128567,49202,,,,,,,6651,9922,14180,11628,21949,3996,,,,,,13601,1740,480,5093,2865,10750,1487,934,1973,2521,1761,9038,4612,2966,1374,0,3049,0.487,7442,2463,45123,7673,5105,4933,6393,22920,3777,12068,1015,2726,1027,625,1524,6421,5423,18761,193,14496,1411,3740,3114,14496,3828,6653,10991,9886,24465,25029,6010,64267,145414,147757,145301,22031,10991,39286,,,,10282,14180,37671,9469,6227,19535,118099,,,,,,,,,,,,,,,,2018
40101,8173,18393,1976,1256,1667,749,544,504,1204,723,1057,801,383,68362,33349,35013,38.4,37723,7156,196,4308,12123,218,6638,64054,,26566,45290,24361,30967,4401,1007,145,530,28.5,17678,75,10145,4788,2847,1716,1011,100,20,1941,426,384,4310,4425,2835,1061,2453,2447,590955,2418,1607,1423,1374,1324,2148,1561,1351,1132,2117,3036,2528,1574,1479,806,688,685,64600,113100,179600,13237,26566,8888,22993,457,697,768,622,570,732,567,3549,450,865,2012,2208,2271,2636,1403,1035,549,392,1432,1890,1882,2178,2139,1979,2134,2130,885,1250,637,1019,1306,827,642,525,2110,1921,2459,1632,569,473,663,1077,2403,2176,2050,2034,2368,2061,2799,768,1086,577,1261,1456,1109,1008,953,38846,7212,12314,217,5946,361,722,1483,301,4530,0,29814,28471,1343,23853,53667,29814,,,654,421,,,2454,2775,6856,7527,16640,4043,,,,,,7093,4105,509,2075,2053,7814,1243,74,3800,1222,2585,2660,2150,1724,562,0,1783,0.4636,3056,4223,16663,5182,3364,4032,3113,16810,3670,5824,754,1353,899,162,960,3193,1057,8378,0,9993,459,2136,1293,9993,3023,4939,5788,4728,8016,10314,4317,34212,63775,67859,66241,8762,5788,13133,,,,4371,6856,13579,3329,2120,5433,45532,,,,,,,,,,,,,,,,2018
26155,9102,19116,1966,528,1116,568,814,373,748,1002,1637,691,243,68192,33604,34588,42.7,,,,,,,,,,28218,54456,29621,30272,2054,124,281,607,25.2,20498,0,11944,4411,2502,1765,715,0,22,1909,722,678,3540,2801,3810,1539,4187,3275,823965,1175,1082,942,1389,1261,2001,1677,1470,2061,2577,3605,3694,2066,1277,1179,762,684,83700,125100,186300,14487,28218,7720,23502,442,989,1090,1145,585,459,134,1926,19,167,2672,1865,2257,1855,1546,787,175,409,1386,2142,1850,2204,1594,2310,2415,2204,1309,1592,838,1356,1436,1028,673,373,1940,1866,1781,1456,859,129,459,1416,1947,1821,1965,1866,2400,2553,3101,841,1295,951,1094,1841,1123,838,1046,65441,644,60,119,4711,1557,1202,1872,989,7075,0,33613,32230,1383,22007,55620,33613,,,,,,,4521,4936,,6805,14566,3642,,,,,,,,480,2198,3138,8874,1372,252,4782,2010,1057,3220,2212,1930,705,0,1928,0.4183,,714,,4155,2884,3215,3897,13876,1542,,975,932,802,107,887,3253,2874,9830,51,9767,640,1556,171,9767,4176,5993,7153,5141,9107,10388,5239,35409,67205,,65895,6648,7153,,,,,5187,5494,14322,4669,2156,9185,48006,,,,,,,,,,,,,,,,2018
48005,8283,21615,1984,805,2362,712,997,1093,446,883,469,2003,691,87092,42997,44095,38.9,,,,,,,,,,29898,47519,21390,36995,7097,1827,528,595,31.5,19437,35,,6285,2593,1427,852,17,297,3692,234,234,8234,6338,2460,1732,1037,642,721640,2170,1827,1228,2244,2078,2362,1333,1120,1501,2749,3274,3355,1757,906,1674,320,849,70500,109300,184700,14338,29898,10461,25273,290,1398,1044,779,1148,616,295,5963,827,2689,2083,3372,2002,4530,2054,1247,737,469,1807,2280,2274,2156,2845,2756,2897,2175,976,2261,889,1181,1733,1039,314,1003,2334,2967,3225,1617,1114,773,128,1511,2872,2707,2790,2684,2712,3066,3799,776,1283,1287,1022,1712,1536,1211,969,69167,12912,1493,1049,6914,394,119,1049,1887,7197,0,37309,35213,2096,29912,67221,37309,,,781,698,1268,994,3416,3589,,7148,22101,8697,,,,,,,,1546,3731,4331,7176,957,54,4173,2679,974,4459,3001,1176,956,0,1595,0.427,,3027,,5880,4655,6140,4927,21206,3203,,459,1638,484,1675,642,4462,1705,11065,0,10350,399,1734,6598,10350,6265,4548,7865,6185,10739,10545,5285,43309,84905,,83493,15269,7865,,,,,4235,7121,14247,4994,1667,9435,57205,,,,,,,,,,,,,,,,2018
16083,10133,21908,1979,1360,2136,256,1568,686,631,1231,866,877,239,86081,43370,42711,35.3,,,,,,,,,,32041,51196,26223,33711,1670,,,622,32.9,22191,0,14828,7067,5668,2846,2546,0,276,1399,463,463,6848,5960,4133,1340,3857,650,742350,2292,1656,1468,1551,1842,1396,1658,2390,1202,3297,3974,3613,1979,1793,1041,889,769,119800,183900,282400,16926,32041,9850,24106,1249,724,1063,1214,379,992,758,3113,2164,1380,1692,3265,3016,3859,2436,705,60,1015,1970,2794,2801,2209,3091,2885,2490,2680,913,1504,591,806,1847,1377,707,349,2715,2461,3727,2057,1622,132,450,1017,3294,3167,2040,3377,1926,2270,2185,1494,1529,777,1013,2261,1446,893,858,78253,190,383,2121,6503,741,741,989,1368,5971,0,41237,40231,1006,24997,66234,41237,,,,,1376,663,3698,4177,6432,9225,23536,5033,,,,,,,,4404,1550,3115,8901,1809,505,5877,1210,1354,5307,2624,1956,1619,0,3311,0.4703,4938,1153,14582,3064,4750,5110,5524,21488,3717,8659,1142,951,1309,1104,1021,2926,2019,10472,0,11788,775,1739,5300,11788,6356,8209,8085,5793,8342,12227,6422,42649,85040,,81834,13410,8085,20963,,,,6781,6432,11519,5567,3505,8615,55574,,,,,,,,,,,,,,,,2018
25011,12746,17645,1958,206,1973,589,756,1042,1160,1006,861,1140,89,70963,34401,36562,46.7,,,,,,,,,,30391,59248,35421,34164,3773,,,754,30.2,,,13445,3430,2306,1795,456,55,0,1124,499,365,3702,4421,3580,2337,5426,2563,870905,1221,1464,1377,1844,1140,1192,1734,1311,1390,2779,3000,4496,2598,1670,1870,1305,889,178100,238400,336000,13295,30391,8822,21784,1143,4002,2298,1577,1379,872,321,788,751,96,1580,1463,1941,1635,1332,635,79,701,1100,1898,2197,2030,2096,2091,2262,2539,1225,2102,1213,1570,1819,938,997,538,1557,2022,1773,1023,509,219,86,1216,2245,2126,1845,2296,2377,2348,2551,1492,2528,1015,1324,2727,1000,639,1644,65352,1107,276,1143,4429,1882,1249,1456,920,6734,18,38635,37353,1282,21166,59819,38653,,,,,,,4053,5483,12201,15026,12746,3232,,,,,,,,1482,2679,2203,13595,1190,750,3340,1857,1494,4088,2943,1340,392,10,1935,0.4525,9014,1538,13570,4306,3076,2690,3283,14710,2520,4228,744,1498,1088,379,595,3712,2203,10219,0,16348,261,2075,1874,16348,3883,4688,6773,5661,10411,12372,3598,38248,69379,,69172,6975,6773,14659,,,,4947,12201,11304,3859,6196,5853,53672,,,,,,,,,,,,,,,,2018
40031,13907,28582,1975,1376,3080,2072,914,921,1375,2753,2921,2658,697,120422,62558,57864,33.3,67248,16734,2398,16101,3562,0,13466,104321,,42489,52089,25060,51688,9199,2541,783,633,24.4,23722,149,14245,9148,6258,2902,2962,160,234,2890,215,215,9369,10567,7227,1961,3799,596,879160,2867,2666,2171,2325,1059,2678,2401,2436,1613,4216,5014,4942,3838,1861,1371,1031,810,76900,116400,187200,20803,42489,18767,37815,1048,2219,1262,3437,1915,527,1274,2094,1247,2222,2528,4050,3927,4153,2111,2937,2144,1107,3141,5928,4329,4371,3393,3471,3611,3995,1589,1438,930,1390,1908,1165,952,518,4120,3102,4586,2286,918,1023,1687,1993,4763,4323,4228,2722,3245,3604,2764,2111,2029,863,1810,2041,1314,977,1355,75141,17707,3957,2602,7133,675,554,1135,1061,10869,9638,47883,44812,3071,37019,94540,57521,,,1039,1041,844,693,3985,4432,10170,14850,28335,7522,,,,,,17405,12692,907,4079,2083,11592,3007,205,4149,2611,6044,5266,3225,1024,620,0,2544,0.4369,8316,9255,23537,7658,5811,7309,6237,31640,7330,8932,817,1323,2342,155,1185,4352,3930,14104,0,17613,1099,3306,3120,17613,3474,5715,8893,9117,14252,16605,5782,61914,110499,118505,115934,17917,8893,26182,,,,6090,10170,19760,7370,6371,12722,77137,,,,,,,,,,,,,,,,2018
47179,20252,34181,1982,2481,3764,1434,882,1395,2884,3069,2192,1235,985,128607,62989,65618,40.7,,,,,,,,,,54433,48765,29356,60856,6423,658,942,582,27.5,34112,186,19307,6463,4170,2520,1502,148,0,2293,724,724,9103,11333,9654,5045,4940,1858,1115515,4853,3076,3665,3460,2962,2437,3067,2429,1812,4155,5997,7024,3207,1765,2004,2520,737,114500,166700,249400,26138,54433,20321,38245,1696,1307,4147,3134,2591,2166,1444,6042,1502,2596,2537,3439,3631,3101,2221,1920,862,1416,3613,4206,3767,3682,3991,4205,4114,4899,1402,1999,1540,2159,2764,1674,1069,1315,2510,2761,4581,1811,2225,1211,930,3600,4319,3641,3714,3866,4406,4212,3858,1918,3071,1920,1975,3252,2286,1899,1652,116745,4998,291,2335,7401,1392,529,1160,1071,10318,0,61438,59336,2102,46035,107473,61438,,,,,,,7572,7536,17307,23772,24055,5109,,,,,,17074,6863,602,5875,3011,16498,4098,1048,6348,3034,1889,9017,5592,1597,727,132,4762,0.4904,12058,5178,23299,6865,5487,5585,5608,31055,9344,10210,734,3297,2489,359,2041,5069,2630,16619,0,22284,920,4196,4902,22284,4697,8468,13623,10264,16068,20717,8690,65270,123917,127662,125310,18474,13623,25901,,,,4963,17307,19883,5722,7558,15216,88775,,,,,,,,,,,,,,,,2018
